,OMV Kapfenberg,Krottendorf 3b,Kapfenberg,8605,43 3862 33825,https://www.omv.at/de,retail.at.1502@omv.com,Yes,"Additional info: 24h/7 access (No overnight park & charge). Location is forseen with CCTV, lightning at night, WiFi, shop, shower & toilet (24h), dining, truck parking. Payment method: All payment cards, QR code, OMV App, Routex.",No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,Open 24/7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,
,OMV Laakirchen,Reiterholz 3,Laakirchen,4663,43 7613 3510,https://www.omv.at/de,omv-gas-office@omv.com,Yes,"Additional info: 24h/7 access (No overnight park & charge). Location is forseen with CCTV, lightning at night, WiFi, shop, shower & toilet (24h), dining, truck parking. Payment method: All payment cards, QR code, OMV App, Routex.",No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,Open 24/7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,
,OMV Sankt Valentin,Rasthausstraße 3,St. Valentin,4300,43 7435 58885,https://www.omv.at/de,info.tankstellen@omv.com,Yes,"Additional info: 24h/7 access (No overnight park & charge). Location is forseen with CCTV, lightning at night, WiFi, shop, shower & toilet (24h), dining, truck parking. Payment method: All payment cards, QR code, OMV App, Routex.",No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,Open 24/7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,
,OMV Gföhl,Langenloiser Str. 85,Gföhl,3542,43 2716 6064,https://www.omv.at/de,emobility.at@omv.com,Yes,"Additional info: 24h/7 access (No overnight park & charge). Location is forseen with CCTV, lightning at night, WiFi, shop, shower & toilet (24h), dining. Payment method: All payment cards, QR code, OMV App, Routex.",No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,Open 24/7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,
,OMV Stockerau,Autobahn A 22,Stockerau,2000,43 2266 63406,https://www.omv.at/de,reinhard.pongratz@omv.com,Yes,"Additional info: 24h/7 access (No overnight park & charge). Location is forseen with CCTV, lightning at night, WiFi, shop, shower & toilet (24h), dining. Payment method: All payment cards, QR code, OMV App, Routex.",No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,Open 24/7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,
,OMV Deutsch-Wagram,"S1, Ost KM 38,5",Deutsch-Wagram,2232,43 2247 51947,https://www.omv.at/de,omv-gas-office@omv.com,Yes,"Additional info: 24h/7 access (No overnight park & charge). Location is forseen with CCTV, lightning at night, WiFi, shop, shower & toilet (24h), dining, truck parking. Payment method: All payment cards, QR code, OMV App, Routex.",No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,Open 24/7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,
,Hub Ekoen Nadarzyn,al. Katowicka 316,Urzut,05-380,48 699 58 58 58,http://ekoen.pl/,kontakt@ekoen.pl,Yes,"Additional information: The chargers are publicly accessible 24/7. There is a toilet, restaurant, coffee shop and lounge available. The following payment methods are accepted: credit card or RFID.",No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,Open 24/7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,
,Leap24 Roermond,Keulsebaan 509,Roermond,6045 GG,31 800 2600005,https://leap24.eu/,support@leap24.eu,Yes,"Additional information: The charging stations are equipped with 4-meter-long cables. The charging stations are publicly accessible 24/7. You can pay with: App, charging cards/ drop, QR-code.",No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,,,,Open 24/7,,,,
,Milence Charging Hub Truckstop Venlo,James Cookweg 31,Venlo,5928 LJ,31 85 054 5544,https://milence.com/,,Yes,"Additional information: Please Note that one charging station has two outlets one for each parking bay. The chargers are publicly open 24/7. Allowed payment methods: Milence Official App, eMSP card or app. Milence hub does Not offer access to passenger cars.",No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,Open 24/7,,,,
,Shell Vissers Deersel,Rijksweg A67 8,Maasbree,5993RM,31 85 086 1226,https://find.shell.com,order@shell.com,Yes,Additional information: The chargers are publicly accessible 24/7.,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,,Open 24/7,,,,
,TotalEnergies Sevenum,Midden Peelweg 3,Sevenum,5975MZ,31 77 467 1896,https://www.circlek.nl,marc.utley@circlek.com,Yes,Additional information: The chargers are publicly open 24/7. The following payment method is accepted: charging cards.,No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,Open 24/7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,
,BCTN Venray,Loswal 15,Venray,5861DZ,31 (0)24 333 3174,http://www.bctn.nl/,info@bctn.eu,Yes,Additional information: The charger is 24/7 publicly accessible. The following payment methodes are accepted: various charging cards.,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,Open 24/7,,,,
,Greenpoint Asten,Florapark 1,Asten,5721 SZ,31 492 792 602,https://www.greenpointfuels.nl,info@greenpointfuels.nl,Yes,Additional information: The chargers are publicly open 24/7. All standard charging cards are accepted.,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,Open 24/7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,
,Greenpoint Milheeze,Milheesestraat 19,Milheeze,5763 AD,,https://www.greenpointfuels.nl,,Yes,Additional information: The chargers are publicly open 24/7. All standard charging cards are accepted.,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,Open 24/7,,,,
,Truckstop 8,SCHAKELPLEIN 30,Eindhoven,5651 CA,31 40 262 0222,https://truckstop8.nl/,mail@truckstop8.nl,Yes,"Drive to the assigned bay, the bay will open based on your license plate.",No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,Open 24/7,,,,
,Greenpoint Veghel de Amert,De Amert 405,Veghel,5462 GH,31 492 792 602,https://www.greenpointfuels.nl/,retail@vankesselolie.nl,Yes,"Additional information: The chargers are publicly open 24/7. All standard charging cards are accepted. Facilities present: CCTV, lightning, ADR.",No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,Open 24/7,,,,
,TotalEnergies Poort van Veghel,Poort van Veghel 4900,Veghel,5466SB,31 413 351 690,https://www.circlek.nl,,Yes,"Additional information: please be aware it is only publicly accessible on 'Mon – Fri: 06:00 – 22:00, Sat: 08:00 – 21:00, Sun: 09:00 – 21:00’. The following payment method is accepted: charging cards.",No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,Monday,06:00 - 21:00,Monday,06:00 - 21:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tuesday,06:00 - 21:00,Tuesday,06:00 - 21:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wednesday,06:00 - 21:00,Wednesday,06:00 - 21:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thursday,06:00 - 21:00,Thursday,06:00 - 21:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Friday,06:00 - 21:00,Friday,06:00 - 21:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saturday,08:00 - 21:00,Saturday,08:00 - 21:00
,AVIA Katsbogte,Emma Goldmanweg 4,Tilburg,5032MN,31 13 595 0950,https://avia.nl/t,aviacard@avia.nl,Yes,Additional information: The chargers are publicly accessible 24/7. The following payment method is accepted: charging card.,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,Open 24/7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,
,Brabants Afval Team,Ceramstraat 8,Tilburg,5013 BB,31 13 583 9381,http://www.bat.nl/,verkoop@bat.nl,Yes,Additional information: Please be aware that the charging stations are only accessible on Mon-Fri from 08:00 - 11:30 and 13:00 - 15:30. To book time slot contact Rogier Nota: 013-2070171. Trailer have to be detached before entering.,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,1 Available,,,,,,,,,1 Available,,,,,,,,,,,,Monday,08:00 - 15:30,Monday,08:00 - 15:30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tuesday,08:00 - 15:30,Tuesday,08:00 - 15:30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wednesday,08:00 - 15:30,Wednesday,08:00 - 15:30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thursday,08:00 - 15:30,Thursday,08:00 - 15:30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Friday,08:00 - 15:30,Friday,08:00 - 15:30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saturday,Closed,Saturday,Closed
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunday,Closed,Sunday,Closed
,AVIA Truck Kraaiven,H. Blomjoustraat 1,Tilburg,5048 AG,31 13 595 0950,https://avia.nl/,,Yes,-,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open 24/7,,,,
,Leap24 Nijmegen,Oude Groenewoudseweg 3,Nijmegen,6524 WZ,31 800 2600005,https://www.leap24.eu,,Yes,"Additional information: The charging stations are equipped with 4-meter-long cables. The charging stations are publicly accessible 24/7. You can pay with: App, charging cards/ drop, QR-code.",No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,,,1 Available,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,Open 24/7,,,,
,Esso Vissers Bergh Noord,Rijksweg A12 6,Babberich,6909DL,31 85 086 1298,https://www.esso.nl,info@esso.nl,Yes,Additional information: The chargers are publicly accessible 24/7.,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,Open 24/7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,
,Kuster Energy Groenlo,Noordgang 8,Groenlo,7141JP,31 544 820 992,https://kusterenergy.com,info@kusterenergy.com,Yes,"Additional information: The charger is publicly accessible on Mon-Fri from 06:00-20:00, Sat from 06:00-18:00 and Sun from 10:00-16:00. You can pay with fuel cards.",No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,,,Monday,06:00 - 20:00,Monday,06:00 - 20:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tuesday,06:00 - 20:00,Tuesday,06:00 - 20:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wednesday,06:00 - 20:00,Wednesday,06:00 - 20:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thursday,06:00 - 20:00,Thursday,06:00 - 20:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Friday,06:00 - 20:00,Friday,06:00 - 20:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saturday,06:00 - 18:00,Saturday,06:00 - 18:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunday,10:00 - 16:00,Sunday,10:00 - 16:00
,AVIA Enschede Twekkeler ES,Twekkeler Es 53,Enschede,7547 ST,31 88 134 4002,https://www.aviaweghorst.nl/,klantenservice@aviaweghorst.nl,Yes,"Additional information: The chargers are publicly accessible 24/7. These are the available facilities: Shop, parking, toilets, dining, car wash. The following payment methods are accepted: charging card or direct payment.",No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,Open 24/7,,,,
,The Green Box,Europalaan 202,Hengelo,7559SC,31 85 080 5119,https://www.thegreenbox.com,receptie@thegreenbox.com,Yes,"Additional information: The chargers are accessable from 8AM till 5PM. Facilities available are toilet, parking, restaurant, flex office, free coffee (during working hours), and WiFi. Arrive before 8AM or after 5PM? Call in before hand for possibilities. It is possible to have detailed agreements for overnight stay, parking, loading goods, and to reserve loadingspots. Following payment methods are accepted: ONLY charging cards.",No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,,,,,,,1 Available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monday,08:00 - 17:00,Monday,08:00 - 17:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tuesday,08:00 - 17:00,Tuesday,08:00 - 17:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wednesday,08:00 - 17:00,Wednesday,08:00 - 17:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thursday,08:00 - 17:00,Thursday,08:00 - 17:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Friday,08:00 - 17:00,Friday,08:00 - 17:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saturday,Closed,Saturday,Closed
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunday,Closed,Sunday,Closed
,OG Borne,Vormerij 12,Borne,7921HL,,,,Yes,Additional information: The chargers are publicly accessible 24/7. The following payment methodes are accepted: DKV / Maestro / Multitank / Pin / Travelcard.,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,,,,,,,,,Open 24/7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Leap24 Almelo,Bornerbroeksestraat 455,Almelo,7609 PK,,https://www.leap24.eu,info@leap24.eu,Yes,"Additional information: The charging stations are equipped with 4-meter-long cables. The charging stations are publicly accessible 24/7. You can pay with: App, charging cards/ drop, QR-code.",No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,Open 24/7,,,,
,AVIA Enter De Bleek 8,De Bleek 8,Enter,7468DL,31 547 214 131,https://www.aviaweghorst.nl/,,Yes,"Additional information: the chargers are publicly accessible 24/7. The following payment methods are accepted: charging card & direct payment. The following facilities are available: Toilet, parking, restaurant, wifi, shop.",No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,Open 24/7,,,,
,Oegema Logistics + Dedemsvaart,Pascalstraat 16,Dedemsvaart,7701 SE,31 523 612 039,https://www.oegematransport.nl,info@oegematransport.nl,Yes,,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,Open 24/7,,,,
,Leap24 Stadskanaal,Touwslager 3,Stadskanaal,9502KD,31 800 2600005,https://leap24.eu,,Yes,"Additional information: The charging stations are equipped with 4-meter-long cables. The charging stations are publicly accessible 24/7. You can pay with: App, charging cards/ drop, QR-code.",No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,Open 24/7,,,,
,Leap24 Winschoten,Hellingbaan 1,Winschoten,9672BM,31 800 2600005,https://leap24.eu/,,Yes,"Additional information: The charging stations are equipped with 4-meter-long cables. The charging stations are publicly accessible 24/7. You can pay with: App, charging cards/ drop, QR-code.",No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,Open 24/7,,,,
,"Weg der Verenigde Naties, Zuidbroek",Weg der Verenigde Naties 2,Zuidbroek,9636 HG,,https://kadastralekaart.com,,Yes,Additional information: Available 24/7. Payment method: Charging card + QR. This location is NoT a drive-through location!,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,Open 24/7,,,,
,AVIA Hoogezand,A.B. Nobellaan 4,Hoogezand,9615 TM,31 88 134 4000,https://avia.nl,,Yes,"Additional Information: The chargers are publicly available 24/7. Facilities: Shop, toilets, dining area, truck parking lot. The following payment methods are accepted: charging card or direct payment.",No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,Open 24/7,,,,
,Leap24 Groningen Lamsoor,Lamsoor 7,Groningen,9738AL,31 800 2600005,https://leap24.eu/,,Yes,"Additional information: The charging stations are equipped with 4-meter-long cables. The charging stations are publicly accessible 24/7. You can pay with: App, charging cards/ drop, QR-code.",No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,Open 24/7,,,,
,Truckpoint Surhuisterveen,Molenweg 8,Surhuisterveen,9231 HS,31 512 342 418,http://www.hosoil.nl/,inkoop@hosoil.nl,Yes,Additional information: the chargers are publicly accessible 24/7. The following payment method is accepted: charge cards.,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,Open 24/7,,,,
,FIETEN ELECTRIC,De Kromten 18,Gorredijk,8401JJ,31 528 227 005,https://www.fieten.info,klantenservice@fieten.info,Yes,"Additional information: The chargers are publicly accessible 24/7. Charging bays are 3,0 x 5,40 meters. Location is 3 km from exit 27, A7, 2 km from the centre of Gorredijk. The following payment method is accepted: RFID, Pin & Credit card.",No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,Open 24/7,,,,
,OG Heerenveen,Pluto 3,Heerenveen,8448CM,31 (0) 513-436281,https://ogcleanfuels.com/about-og,info@ogcleanfuels.com,Yes,Additional information: The chargers are publicly accessible 24/7. The following payment methodes are accepted: DKV / Maestro / Multitank / Pin / Travelcard.,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open 24/7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Leap24 Steenwijk,Eesergaard,Steenwijk,8332 VR,31 800 2600005,https://leap24.eu/,,Yes,"Additional information: The charging stations are equipped with 4-meter-long cables. The charging stations are publicly accessible 24/7. You can pay with: App, charging cards/ drop, QR-code.",No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,Open 24/7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,,,,,
,Den Hartog Charging / Van der Sluis,Esakker 1,Staphorst,7951SK,0184 – 66 12 75,https://denhartogcharging.com,info@denhartogcharging.com,Yes,,No,Yes,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,1 Available,,,,,,Open 24/7,,,,
,Nijwa Zwolle,Botterweg 57,Zwolle,8042 PA,31 38 422 5222,http://www.nijwa.nl/,info@nijwa.nl,Yes,Additional information: the location is equipped with camera surveillance. The charging stations are publicly accessible 24/7. You can pay with the usual charging cards.,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,Open 24/7,,,,
,Tankstation Ijsselmuiden,Manenbergbergring 1,Ijsselmuiden,8271 RX,,,,Yes,Additional information: Parking and Shop is available.,No,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,Open 24/7,,,,
,Leap24 Zwolle,Graham Bellstraat 43,Zwolle,8013 PL,31 800 2600005,https://leap24.eu/,,Yes,"Additional information: The charging stations are equipped with 4-meter-long cables. The charging stations are publicly accessible 24/7. You can pay with: App, charging cards/ drop, QR-code.",No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,Open 24/7,,,,
,Schotpoort Energy,Schoonmansmolenweg 3,Eerbeek,6961 EL,,,,Yes,"Additional information: Guaranteed power between 10:00 -16:00, after hours power depends on availability of battery storage. Coffee & toilet present at location warehouse. Payment method: All regular charge cards.",No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,Monday,10:00 - 16:00,Monday,10:00 - 16:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tuesday,10:00 - 16:00,Tuesday,10:00 - 16:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wednesday,10:00 - 16:00,Wednesday,10:00 - 16:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thursday,10:00 - 16:00,Thursday,10:00 - 16:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Friday,10:00 - 16:00,Friday,10:00 - 16:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saturday,10:00 - 16:00,Saturday,10:00 - 16:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunday,10:00 - 16:00,Sunday,10:00 - 16:00
,Greenpoint Ede,Bonnetstraat 43,Ede,6718XN,,https://www.greenpointfuels.nl/,,Yes,Additional information: The chargers are publicly open 24/7. All standard charging cards are accepted.,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,,,,,,,,Open 24/7,,,,
,TotalEnergies Terschuur Palmpol,Palmpol 9,Terschuur,3784WJ,,,,Yes,Additional information: The chargers are publicly open 24/7. The following payment method is accepted: charging cards.,No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,Open 24/7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,,,,
,OG Bunschoten,De Kronkels 3,Bunschoten,3752LM,,,,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,1 avaialble,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open 24/7,,,,
,Leap24 Almere,Transistorstraat 51C,Almere,1322CK,31 800 2600005,https://www.leap24.eu,,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,,,,Open 24/7,,,,
,TotalEnergies Amsterdam Kromwijkdreef,Kromwijkdreef 20,Amsterdam,1104KM,31 20 490 4672,https://www.circlek.nl,,Yes,Additional information: The chargers are publicly open 24/7. The following payment method is accepted: charging cards.,No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,Open 24/7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,
,NXT Charge Purmerend,Edisonweg 2,Purmerend,1446 TN,31 85 067 0005,https://www.e-flux.nl,support@e-flux.io,Yes,,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,Open 24/7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,
,NXT Alkmaar,Diamantweg 32,Alkmaar,1812 RC,31 88 472 0300,https://nxtmobility.nl/,info@nxtmobility.nl,Yes,,No,Yes,Yes,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,Open 24/7,,,,
,NXT Beverwijk,Gooiland 70,Beverwijk,1948 RD,,,,Yes,,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,Open 24/7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,
,Leap24 Haarlem,Kuipersweg 1,Haarlem,2031 EH,31 800 2600005,https://leap24.eu/,,Yes,"Additional information: The charging stations are equipped with 4-meter-long cables. The charging stations are publicly accessible 24/7. You can pay with: App, charging cards/ drop, QR-code.",No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,Open 24/7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,,,,,
